SourceId,Target,DaysSinceLast,LastPayment,DaysSinceLast2,LastPayment2
7d213972-ee9f-4008-a85f-ca62df7efcfa-0012258734,134.26,7,134.26,7,134.26
9909bfa1-aa9c-4482-b94d-c798d5d09621-0524473231,44.37,9,42.46,10,44.37
9909bfa1-aa9c-4482-b94d-c798d5d09621-0524473231,44.37,5,44.37,9,42.46
9909bfa1-aa9c-4482-b94d-c798d5d09621-0524473231,44.3,3,44.37,5,44.37
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009175055,27.23,9,26.06,10,27.23
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009175055,27.23,5,27.23,9,26.06
9909bfa1-aa9c-4482-b94d-c798d5d09621-0009175055,27.19,3,27.23,5,27.23
cfeeb9f9-a84d-4f6b-a86d-e9393d816128-N006731786,95.77,7,95.77,6,95.77
cfeeb9f9-a84d-4f6b-a86d-e9393d816128-N006731786,95.77,7,95.77,7,95.77
cfeeb9f9-a84d-4f6b-a86d-e9393d816128-N006731786,95.77,7,95.77,7,95.77
39eab8d4-11ea-4cfa-9a99-3a63bee26ca4-0009580904,103.85,7,103.85,6,103.85
39eab8d4-11ea-4cfa-9a99-3a63bee26ca4-0009580904,207.7,11,103.85,7,103.85
39eab8d4-11ea-4cfa-9a99-3a63bee26ca4-0009580904,103.85,3,207.7,11,103.85
28ff7f57-fb43-476e-b17b-7d568632b381-0011580067,84.23,7,66.54,6,84.23
28ff7f57-fb43-476e-b17b-7d568632b381-0011580067,84.23,7,84.23,7,66.54
28ff7f57-fb43-476e-b17b-7d568632b381-0011580067,66.54,7,84.23,7,84.23
a5738ba9-8a3e-43c1-a91f-6aab43703762-0011611052,144,14,109,14,144
3d9b855e-adae-4d72-a660-19509cd287bb-0012308559,150,21,200,4,300
3d9b855e-adae-4d72-a660-19509cd287bb-0012308559,150,7,150,21,200
28ff7f57-fb43-476e-b17b-7d568632b381-0012405093,91.15,7,46.55,6,91.15
28ff7f57-fb43-476e-b17b-7d568632b381-0012405093,91.15,7,91.15,7,46.55
28ff7f57-fb43-476e-b17b-7d568632b381-0012405093,91.15,7,91.15,7,91.15
63c30913-ee80-4ba9-91e3-0582aa6abd39-0009577096,46.15,14,46.15,11,46.15
8cd33ff5-cc24-412c-a766-6ee082dfd592-0011897052,73.62,7,73.62,6,48.62
8cd33ff5-cc24-412c-a766-6ee082dfd592-0011897052,73.62,7,73.62,7,73.62
8cd33ff5-cc24-412c-a766-6ee082dfd592-0011897052,48.62,7,73.62,7,73.62
dc13d1f0-296f-4e70-9be7-97339809a9cb-0548931581,110.31,14,110.31,14,110.31
be0664ba-c461-4a43-985d-3f4553e86368-0009974098,231,7,156,6,231
be0664ba-c461-4a43-985d-3f4553e86368-0009974098,231,7,231,7,156
be0664ba-c461-4a43-985d-3f4553e86368-0009974098,231,7,231,7,231
13135c07-ebf6-462e-a836-306185de2e75-0012370841,161.54,7,161.54,6,161.54
13135c07-ebf6-462e-a836-306185de2e75-0012370841,161.54,7,161.54,7,161.54
13135c07-ebf6-462e-a836-306185de2e75-0012370841,161.54,7,161.54,7,161.54
ac3e6738-b23f-40ee-8429-a6399ee4e222-0011367739,95.54,7,95.54,6,95.54
ac3e6738-b23f-40ee-8429-a6399ee4e222-0011367739,95.54,7,95.54,7,95.54
ac3e6738-b23f-40ee-8429-a6399ee4e222-0011367739,95.54,7,95.54,7,95.54
276751ae-0c60-49c1-8022-6f76b49962d8-0011621548,56.86,7,56.86,6,56.86
276751ae-0c60-49c1-8022-6f76b49962d8-0011621548,56.86,7,56.86,7,56.86
276751ae-0c60-49c1-8022-6f76b49962d8-0011621548,56.86,7,56.86,7,56.86
2e460978-d2da-404a-84e7-babbb1960587-0009178687,186.92,7,186.92,6,186.92
2e460978-d2da-404a-84e7-babbb1960587-0009178687,186.92,7,186.92,7,186.92
2e460978-d2da-404a-84e7-babbb1960587-0009178687,186.92,7,186.92,7,186.92
bf6fde28-2cd0-44f9-b186-f412dbf2ff2a-0010659572,185.08,14,185.08,14,185.08
42d7be5e-eb84-4d6f-b7fa-bfe627ed5cb6-0009041799,207.69,17,207.69,14,199.38
af441773-dc2c-4698-a6c5-4a11fa8cefb2-0543731031,173.08,11,173.08,4,173.08
af441773-dc2c-4698-a6c5-4a11fa8cefb2-0543731031,173.08,3,173.08,11,173.08
ef416ada-ac9a-476a-a9de-c0d002a5c954-0011546488,148.8,11,200.77,4,200.77
ef416ada-ac9a-476a-a9de-c0d002a5c954-0011546488,175.77,3,148.8,11,200.77
c7935346-d185-4576-9249-c98ab6839061-0010375278,200.77,14,200.77,14,200.77
043571d1-7636-4dcc-9070-e1da9c96d342-0011699773,261.73,14,261.73,14,261.73
8641189c-958e-432e-8056-3f5ae595c1d7-0010341266,11.61,25,17.31,7,17.31
fa622854-95d8-4744-9945-ca601b77615b-0010345367,77.31,6,74.24,8,55.38
fa622854-95d8-4744-9945-ca601b77615b-0010345367,77.31,6,77.31,6,74.24
fa622854-95d8-4744-9945-ca601b77615b-0010345367,55.38,7,77.31,6,77.31
8886de88-c7f1-4b01-9c5a-6f42b21831b9-0009054156,59.77,10,59.77,5,59.77
8886de88-c7f1-4b01-9c5a-6f42b21831b9-0009054156,59.77,4,59.77,10,59.77
8886de88-c7f1-4b01-9c5a-6f42b21831b9-0009054156,59.77,9,59.77,4,59.77
657ce5a4-90fc-44ee-9046-bec90d40857f-0012261233,226.15,14,203.45,5,223.85
e6b0f3ed-4c8e-40e1-9e5e-c0e7ce87a1dc-0501730661,69.23,7,69.23,6,69.23
e6b0f3ed-4c8e-40e1-9e5e-c0e7ce87a1dc-0501730661,69.23,7,69.23,7,69.23
e6b0f3ed-4c8e-40e1-9e5e-c0e7ce87a1dc-0501730661,69.23,7,69.23,7,69.23
c3b5539c-1fdf-405b-8829-823b3adeb7de-0009673087,83.39,7,106.61,7,83.39
c3b5539c-1fdf-405b-8829-823b3adeb7de-0009673087,22.83,8,83.39,7,106.61
8b8cdbe8-187c-4376-b2af-65a1867d1bd1-0011853437,392.31,23,392.31,14,392.31
3d0a4bec-8f9e-4e4b-b9c4-2c261fe785b4-0010126795,38.5,14,184.6,59,92.3
7de76b54-2d9f-4fcb-a0f3-966195fd1228-0520816511,103.85,8,103.85,8,103.85
7de76b54-2d9f-4fcb-a0f3-966195fd1228-0520816511,103.85,4,103.85,8,103.85
7de76b54-2d9f-4fcb-a0f3-966195fd1228-0520816511,103.85,7,103.85,4,103.85
1e187eea-58dc-4821-8c32-e750ab5b376f-0009681737,171.69,16,171.69,14,171.69
8dfd1979-e826-4cab-a591-08921ae9a363-0569539011,187,14,187,15,187
ff173073-bfc1-475a-b2ca-15452af45e1a-0009604054,123.23,14,123.23,14,123.23
696a886d-97c4-4583-ae26-c5e87663159c-0009801303,225,7,225,14,225
acb16160-40c6-464e-a921-42b1619df891-0011764820,123.69,19,158.33,21,123.69
4ff98c2c-5545-42e6-9f2d-f2f583fd15b0-0009793936,199.38,7,199.38,6,199.38
4ff98c2c-5545-42e6-9f2d-f2f583fd15b0-0009793936,199.38,7,199.38,7,199.38
4ff98c2c-5545-42e6-9f2d-f2f583fd15b0-0009793936,199.38,7,199.38,7,199.38
644772bf-04d9-4e77-b000-dcd0951e6d00-0010013252,350,31,200,27,270
23b6ddbf-a6de-4146-aab8-9879b9d789b4-0012197262,43.28,7,43.28,6,43.28
23b6ddbf-a6de-4146-aab8-9879b9d789b4-0012197262,43.28,7,43.28,7,43.28
23b6ddbf-a6de-4146-aab8-9879b9d789b4-0012197262,43.28,7,43.28,7,43.28
60ca9165-5812-4134-8b0c-73687c1d50c9-0009442407,90,7,90,6,90
60ca9165-5812-4134-8b0c-73687c1d50c9-0009442407,90,7,90,7,90
60ca9165-5812-4134-8b0c-73687c1d50c9-0009442407,90,7,90,7,90
993fe3db-7c7d-45c7-9cee-8fdb7208cd42-0010095798,129.23,14,129.23,14,129.23
c827237a-b319-47f6-8948-7118a204c196-0531370012,11.54,7,11.54,6,11.54
c827237a-b319-47f6-8948-7118a204c196-0531370012,11.54,7,11.54,7,11.54
c827237a-b319-47f6-8948-7118a204c196-0531370012,11.54,7,11.54,7,11.54
c827237a-b319-47f6-8948-7118a204c196-0008995566,53.08,7,53.08,6,53.08
c827237a-b319-47f6-8948-7118a204c196-0008995566,53.08,7,53.08,7,53.08
c827237a-b319-47f6-8948-7118a204c196-0008995566,53.08,7,53.08,7,53.08
e81eeb85-953a-4350-be53-95db0f1176d4-0011877443,121.38,14,121.38,14,121.38
5a65d678-91d4-40d1-b17f-918c8f6fc637-4596970421,120,14,120,14,120
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,4,92.31,3,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,3,92.31,4,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,4,92.31,3,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,3,92.31,4,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,4,92.31,3,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,6,92.31,4,92.31
d05e88c9-6346-470c-a871-a388b0e93f15-0009163933,92.31,1,92.31,6,92.31
67ea04b9-8b89-4054-96a3-3239204d24ff-4668515451,147.69,14,147.69,14,147.69
67ea04b9-8b89-4054-96a3-3239204d24ff-4668515451,147.69,14,147.69,14,147.69
67ea04b9-8b89-4054-96a3-3239204d24ff-0545116691,108.46,14,108.46,14,108.46
67ea04b9-8b89-4054-96a3-3239204d24ff-0545116691,108.46,14,108.46,14,108.46
3ea56764-8d4e-4aeb-969a-0fa77dd1bdc8-0009671674,297.69,7,297.69,6,297.69
3ea56764-8d4e-4aeb-969a-0fa77dd1bdc8-0009671674,297.69,9,297.69,7,297.69
3ea56764-8d4e-4aeb-969a-0fa77dd1bdc8-0009671674,297.69,5,297.69,9,297.69
29590e11-7dc4-4f4c-9e58-211c1ccfa1a4-N008571575,55.85,7,55.85,6,55.85
29590e11-7dc4-4f4c-9e58-211c1ccfa1a4-N008571575,55.85,7,55.85,7,55.85
29590e11-7dc4-4f4c-9e58-211c1ccfa1a4-N008571575,55.85,7,55.85,7,55.85
6370bf76-47d5-4101-8c8d-886edb727120-0009309956,61.15,7,61.15,6,61.15
6370bf76-47d5-4101-8c8d-886edb727120-0009309956,61.15,7,61.15,7,61.15
6370bf76-47d5-4101-8c8d-886edb727120-0009309956,61.15,7,61.15,7,61.15
e4a16625-64b2-4256-9640-2d31d04bce9a-0009891055,108.46,14,108.46,11,108.46
577078c2-4d10-4f64-97fa-5443c6ce839b-0011236262,138,7,138,6,138
577078c2-4d10-4f64-97fa-5443c6ce839b-0011236262,138,7,138,7,138
577078c2-4d10-4f64-97fa-5443c6ce839b-0011236262,138,8,138,7,138
02b7fe35-5779-4bf7-9824-272b58bde088-0012104025,89.31,7,30.24,6,58.38
02b7fe35-5779-4bf7-9824-272b58bde088-0012104025,89.31,7,89.31,7,30.24
02b7fe35-5779-4bf7-9824-272b58bde088-0012104025,58.38,7,89.31,7,89.31
8a659f82-8996-46a4-95f8-bf6127dd3a4d-0010372477,138.46,11,138.46,17,138.46
c1ecbbd5-950c-45b5-8938-dadbfca1bdb3-0012343272,207,17,44,11,69
958b890b-6753-4a6c-91f4-b625543a5278-4567186211,78.46,7,78.46,6,28.46
958b890b-6753-4a6c-91f4-b625543a5278-4567186211,78.46,7,78.46,7,78.46
958b890b-6753-4a6c-91f4-b625543a5278-4567186211,48.17,7,78.46,7,78.46
5a3a6ac1-512a-424b-b1dc-5fd599496aa2-0011898020,80.77,7,30.77,6,80.77
5a3a6ac1-512a-424b-b1dc-5fd599496aa2-0011898020,80.77,7,80.77,7,30.77
5a3a6ac1-512a-424b-b1dc-5fd599496aa2-0011898020,80.77,7,80.77,7,80.77
ea852cc2-2bff-4ee2-86e2-3ff35071a23d-0012019607,252.46,14,252.46,16,252.46
f5666914-d62b-43b9-910e-8c443727b68e-0562993861,47,12,47,15,32
18c04f5a-bd3e-4495-a11e-029b70190713-0010100327,32.97,14,37.8,14,9.95
8621e739-e75f-4dc4-8211-f800d901b077-0010690817,108,14,108,10,56
6d4eedcf-fe35-4ca0-a079-55b450d0bf1d-0011595446,56.54,7,56.54,6,56.54
6d4eedcf-fe35-4ca0-a079-55b450d0bf1d-0011595446,56.54,7,56.54,7,56.54
6d4eedcf-fe35-4ca0-a079-55b450d0bf1d-0011595446,56.54,8,56.54,7,56.54
41ef72b2-fd04-46be-8d21-b7ef41d62598-0540073962,55.62,7,55.62,6,55.62
41ef72b2-fd04-46be-8d21-b7ef41d62598-0540073962,55.62,7,55.62,7,55.62
41ef72b2-fd04-46be-8d21-b7ef41d62598-0540073962,55.62,7,55.62,7,55.62
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,130.38,7,130.38,6,130.38
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,130.38,7,130.38,7,130.38
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,130.38,7,130.38,7,130.38
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,283.82,14,276.92,14,273.92
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,74.77,7,74.77,6,74.77
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,74.77,7,74.77,7,74.77
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,108.46,13,108.46,7,108.46
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,108.46,4,108.46,13,108.46
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,83.08,7,108.46,4,108.46
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,327.69,14,327.69,14,327.69
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,65.75,10,40.75,6,65.75
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,65.75,7,65.75,10,40.75
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,65.75,7,65.75,7,65.75
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,75,49,120,14,150
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,75,7,75,49,120
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,154.5,14,58,14,20
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,144.46,14,200.77,12,196.77
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,211.77,13,183.27,13,168.3
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,3.24,14,10.62,6,10.62
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,10.62,7,3.24,14,10.62
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,105.17,7,108.17,6,108.17
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,108.17,4,105.17,7,108.17
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,108.17,7,108.17,4,105.17
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,57.29,12,26.95,23,32.29
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,54.5,7,57.29,12,26.95
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,57.29,7,54.5,7,57.29
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,51.3,12,138.14,16,119.08
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,81.01,14,81.01,14,56.01
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,81.01,10,81.01,14,81.01
0ace3694-75fd-4842-999f-312ad4605753-0011394327,192.92,17,142.92,14,96.46
0ace3694-75fd-4842-999f-312ad4605753-0011394327,142.92,7,192.92,17,142.92
ab059065-4382-42a2-95ab-94040be3e658-0011781581,116.08,7,116.08,6,116.08
ab059065-4382-42a2-95ab-94040be3e658-0011781581,116.08,7,116.08,7,116.08
ab059065-4382-42a2-95ab-94040be3e658-0011781581,116.08,7,116.08,7,116.08
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,467.08,17,73,10,297.24
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,58.15,7,58.15,14,58.15
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,58.15,7,58.15,7,58.15
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,58.15,7,58.15,7,58.15
4485c79a-7df5-4c06-8180-acd30b65b311-0011408369,19.17,7,98.31,6,98.31
4485c79a-7df5-4c06-8180-acd30b65b311-0011408369,98.31,7,19.17,7,98.31
4485c79a-7df5-4c06-8180-acd30b65b311-0011408369,23.36,7,98.31,7,19.17
c86e5fc0-3c3e-49b9-8fb3-9a8eddf0523c-0009265272,181.38,14,362.76,28,181.38
f65e6ba1-b2bb-4c17-9773-8069242e699b-0012405277,144.46,14,128.54,14,144.46
752058ec-69cf-43d6-b5b9-60f50dcc976e-4614951041,74.42,8,74.42,8,74.42
752058ec-69cf-43d6-b5b9-60f50dcc976e-4614951041,74.42,4,74.42,8,74.42
752058ec-69cf-43d6-b5b9-60f50dcc976e-4614951041,74.42,7,74.42,4,74.42
d5cf2c20-92d0-43a5-b515-792c5cc60d2d-0562335681,62.77,10,62.77,6,62.77
d5cf2c20-92d0-43a5-b515-792c5cc60d2d-0562335681,62.77,5,62.77,10,62.77
d5cf2c20-92d0-43a5-b515-792c5cc60d2d-0562335681,62.77,6,62.77,5,62.77
d8663dc8-5992-427d-8bae-7784ea5cde60-0009762873,138.46,7,138.46,6,138.46
d8663dc8-5992-427d-8bae-7784ea5cde60-0009762873,138.46,7,138.46,7,138.46
d8663dc8-5992-427d-8bae-7784ea5cde60-0009762873,138.46,7,138.46,7,138.46
8004dd02-3825-4bae-b81f-4c466080eb62-0011228286,112.77,14,109.99,5,420
8004dd02-3825-4bae-b81f-4c466080eb62-0011228286,420,1,112.77,14,109.99
9c0c612a-d406-4b49-8650-1f7cd650c1a2-0009788189,58,14,70,14,70
9c0c612a-d406-4b49-8650-1f7cd650c1a2-0009788189,11,1,58,14,70
9c0c612a-d406-4b49-8650-1f7cd650c1a2-4381570071,58,14,70,14,70
9c0c612a-d406-4b49-8650-1f7cd650c1a2-4381570071,11,1,58,14,70
7929ed73-a098-405f-b22b-f1bb2d3d0582-0010578036,159.69,14,134.69,14,159.69
ae76c703-1f2b-4279-a617-c863ae46e078-0008928247,60,7,60,6,60
ae76c703-1f2b-4279-a617-c863ae46e078-0008928247,60,7,60,7,60
ae76c703-1f2b-4279-a617-c863ae46e078-0008928247,60,7,60,7,60
25c8626c-bbb9-4a54-a93f-2cda31594e97-0586414061,168.46,14,168.46,14,168.46
7929ed73-a098-405f-b22b-f1bb2d3d0582-0012199328,5.77,7,5.77,6,5.77
7929ed73-a098-405f-b22b-f1bb2d3d0582-0012199328,5.77,7,5.77,7,5.77
7929ed73-a098-405f-b22b-f1bb2d3d0582-0012199328,5.77,7,5.77,7,5.77
eb6d3cc0-9033-4801-9db1-b09dc082ef50-0009297960,88.62,6,100,1,40.2
eb6d3cc0-9033-4801-9db1-b09dc082ef50-0009297960,88.62,7,88.62,6,100
eb6d3cc0-9033-4801-9db1-b09dc082ef50-0009297960,88.62,7,88.62,7,88.62
5833e828-7249-4750-af2d-3a4b7aca0de1-0011652919,338.31,15,263.31,14,338.31
e19acbf1-1bd3-4671-9cf6-25b8828a4eba-0009863306,200.77,14,200.77,14,200.77
609ca916-9818-46fe-8031-f5e0c018f333-0503122542,46.15,14,46.15,14,46.15
8ecbbbb8-d2c1-41a6-a130-50e092a4d7df-0010593307,170.54,7,70.54,6,170.54
8ecbbbb8-d2c1-41a6-a130-50e092a4d7df-0010593307,170.54,7,170.54,7,70.54
8ecbbbb8-d2c1-41a6-a130-50e092a4d7df-0010593307,170.54,7,170.54,7,170.54
a7beb695-4e6d-4549-9a39-728edfa0a285-0009080552,169.38,14,169.38,14,169.38
0d5b76bb-9368-48f1-b418-4f6507b1744d-0223665412,214.62,31,184.62,18,214.62
6051198f-01f3-46fc-9eb9-d3ec4b116862-0010477711,38.08,7,38.08,18,38.08
6051198f-01f3-46fc-9eb9-d3ec4b116862-0010477711,43.85,14,38.08,7,38.08
c513d8b9-7736-4260-8ded-e63efa3ea547-0012319867,6,13,56,43,112
c513d8b9-7736-4260-8ded-e63efa3ea547-0012319867,56,1,6,13,56
b9487911-2236-44f7-b9a2-cbbb5de949db-0544770501,140,12,70,2,37
cac362c0-8815-4ca5-9b35-32e043309737-0012260734,18.69,7,18.69,6,18.69
cac362c0-8815-4ca5-9b35-32e043309737-0012260734,18.69,7,18.69,7,18.69
cac362c0-8815-4ca5-9b35-32e043309737-0012260734,18.69,7,18.69,7,18.69
aeca70a4-ed98-4635-903d-d388bd24132a-0011851675,121.92,7,121.92,6,121.92
aeca70a4-ed98-4635-903d-d388bd24132a-0011851675,121.92,7,121.92,7,121.92
aeca70a4-ed98-4635-903d-d388bd24132a-0011851675,121.92,7,121.92,7,121.92
3be165a5-9c08-4870-9438-6bb604fa01dd-0012237838,217,13,220,15,217
3f32c233-d23e-4a02-87fa-fe982af89835-0011487375,47.98,28,39.84,51,40.1
3f32c233-d23e-4a02-87fa-fe982af89835-0011487375,50,12,47.98,28,39.84
06ede231-1e6f-494f-87f6-ae61c65ceab7-0012256397,276.92,14,276.92,14,276.92
82173f5d-b94f-4c9d-9086-27e956ce7a20-0010004012,162.5,14,162.5,14,162.5
ea601e67-698b-4aec-8c71-2c40bbb31ea1-0173681473,145.85,10,145.85,6,145.85
ea601e67-698b-4aec-8c71-2c40bbb31ea1-0173681473,145.85,4,145.85,10,145.85
ea601e67-698b-4aec-8c71-2c40bbb31ea1-0173681473,145.85,7,145.85,4,145.85
d60e1fd3-425d-42e0-9246-566ad3cc1fca-0012322389,97.01,7,151.83,6,151.83
d60e1fd3-425d-42e0-9246-566ad3cc1fca-0012322389,151.83,7,97.01,7,151.83
d60e1fd3-425d-42e0-9246-566ad3cc1fca-0012322389,151.83,7,151.83,7,97.01
878105bd-a170-48b4-b846-72f507b43ead-0009713666,93.08,7,93.08,6,93.08
878105bd-a170-48b4-b846-72f507b43ead-0009713666,93.08,7,93.08,7,93.08
878105bd-a170-48b4-b846-72f507b43ead-0009713666,93.08,7,93.08,7,93.08
b1f1bc07-9391-443f-aefe-a1426c751b71-0207543491,21.63,7,24.22,6,20.76
b1f1bc07-9391-443f-aefe-a1426c751b71-0207543491,32.87,7,21.63,7,24.22
b1f1bc07-9391-443f-aefe-a1426c751b71-0207543491,39.79,7,32.87,7,21.63
2a22ee6b-b5b4-4061-a4af-ab9b852958af-0011684110,40.38,7,40.38,7,40.38
2a22ee6b-b5b4-4061-a4af-ab9b852958af-0011684110,40.38,3,40.38,7,40.38
2a22ee6b-b5b4-4061-a4af-ab9b852958af-0011684110,40.38,9,40.38,3,40.38
2a22ee6b-b5b4-4061-a4af-ab9b852958af-0011684110,40.38,7,40.38,9,40.38
14a269e8-f2a0-4c25-8fea-13cdf1386054-0009793936,199.38,7,199.38,6,199.38
14a269e8-f2a0-4c25-8fea-13cdf1386054-0009793936,199.38,7,199.38,7,199.38
14a269e8-f2a0-4c25-8fea-13cdf1386054-0009793936,199.38,7,199.38,7,199.38
91fe824e-7668-4298-ba9d-01942d9c9967-0548931581,110.31,14,110.31,14,110.31
6d7b9777-4b8d-40e4-a2f0-2d9c420d37c5-0012117931,104.54,7,104.54,10,104.54
6d7b9777-4b8d-40e4-a2f0-2d9c420d37c5-0012117931,104.54,7,104.54,7,104.54
6d7b9777-4b8d-40e4-a2f0-2d9c420d37c5-0012117931,104.54,7,104.54,7,104.54
6d7b9777-4b8d-40e4-a2f0-2d9c420d37c5-0012117931,14.38,8,104.54,7,104.54
7e9cdba8-5dca-4843-be8f-3f7f806d6edf-4552725221,205.38,14,205.38,14,205.38
46998f8b-9089-4f8c-9995-a3a5083282e5-0012308559,150,21,200,4,300
46998f8b-9089-4f8c-9995-a3a5083282e5-0012308559,150,7,150,21,200
046b18de-2393-492f-bff3-569d21733f4f-0010160331,220.62,13,110.31,9,110.31
046b18de-2393-492f-bff3-569d21733f4f-0010160331,110.31,6,220.62,13,110.31
046b18de-2393-492f-bff3-569d21733f4f-0010160331,110.31,5,110.31,6,220.62
7e932a9f-c8eb-40df-baf8-a92e515c2ff8-0012157796,128.08,7,256.16,14,128.08
7e932a9f-c8eb-40df-baf8-a92e515c2ff8-0012157796,128.08,7,128.08,7,256.16
7e932a9f-c8eb-40df-baf8-a92e515c2ff8-0012157796,128.08,7,128.08,7,128.08
2d9c4a51-fe87-4d58-bebf-24e344460783-N009094903,170,12,170,15,170
ef9cf6be-da47-4282-8905-472879898d26-0012333325,122.6,7,142.62,6,142.62
ef9cf6be-da47-4282-8905-472879898d26-0012333325,142.62,7,122.6,7,142.62
ef9cf6be-da47-4282-8905-472879898d26-0012333325,98.8,7,142.62,7,122.6
bab0f323-cafd-40ae-a432-5b800315ea85-4598928191,279.23,23,279.23,14,279.23
e8e8c736-1a4e-414d-9eda-b40961206f8d-0012404365,62,8,65,6,65
e8e8c736-1a4e-414d-9eda-b40961206f8d-0012404365,65,9,62,8,65
e8e8c736-1a4e-414d-9eda-b40961206f8d-0012404365,65,4,65,9,62
2dba78d3-1848-4968-bc17-8355fa503d66-0011919796,46.85,7,65.31,6,65.31
2dba78d3-1848-4968-bc17-8355fa503d66-0011919796,46.85,7,46.85,7,65.31
2dba78d3-1848-4968-bc17-8355fa503d66-0011919796,46.85,7,46.85,7,46.85
4658351f-1f8a-45dc-a7f2-9ecdb046fc84-0010703609,129.69,14,129.69,14,129.69
b3cd6d49-3cc6-46db-af28-12dc52e77ca5-0510296801,118.85,8,118.85,6,118.85
b3cd6d49-3cc6-46db-af28-12dc52e77ca5-0510296801,118.85,6,118.85,8,118.85
b3cd6d49-3cc6-46db-af28-12dc52e77ca5-0510296801,118.85,7,118.85,6,118.85
1eb063da-2fb7-4aaa-9ca9-0613b7c8b596-0012437456,122.31,11,92.69,17,122.31
1b696d2e-3018-465b-981a-d6377412061b-0012475887,63.74,14,77.96,14,74.56
dacf5f32-4227-462a-9c7f-3e442ef57625-0010661972,138.46,18,138.46,14,138.46
dacf5f32-4227-462a-9c7f-3e442ef57625-0010661972,138.46,10,138.46,18,138.46
903e4e03-dae3-48e6-b700-56e27a7e5053-0009012819,222.46,14,222.46,14,222.46
a4827b70-1327-44f6-aad1-370577b8de39-0009118625,32.08,7,171.46,7,171.46
44586af3-13c1-4c92-9d88-01da90646d07-0008932090,182.31,5,182.31,8,364.62
44586af3-13c1-4c92-9d88-01da90646d07-0008932090,182.31,9,182.31,5,182.31
44586af3-13c1-4c92-9d88-01da90646d07-0008932090,182.31,8,182.31,9,182.31
f74f1d48-5956-474d-9bd5-855dc4985254-4574199671,47.31,7,47.31,6,47.31
f74f1d48-5956-474d-9bd5-855dc4985254-4574199671,47.31,7,47.31,7,47.31
f74f1d48-5956-474d-9bd5-855dc4985254-4574199671,47.31,7,47.31,7,47.31
2797ed7e-fc8c-4391-beca-57881f979337-0009593268,152.31,14,152.31,14,152.31
eb10b442-8680-47ca-b7f3-89ead2655c1c-0010717122,91.38,7,157.76,14,91.38
eb10b442-8680-47ca-b7f3-89ead2655c1c-0010717122,91.38,7,91.38,7,157.76
eb10b442-8680-47ca-b7f3-89ead2655c1c-0010717122,50,7,91.38,7,91.38
88834844-b76e-42a5-82c0-a14e0316bb1d-0009555058,155,14,155,14,155
dede597c-c0ee-4674-b793-47c3d28e536d-0011531971,126.92,14,126.92,14,126.92
b0fb34e3-f092-4513-8ed5-222bade28601-0557262533,133.85,13,133.85,4,133.85
b0fb34e3-f092-4513-8ed5-222bade28601-0557262533,133.85,7,133.85,13,133.85
b0fb34e3-f092-4513-8ed5-222bade28601-0557262533,133.85,7,133.85,7,133.85
